student,currProb,course,session,priorTutorAction,reward,probIndexinLevel,difficultProblemCountSolved,CurrPro_avgProbTimeWE,cumul_RrightAppRatio,UseCount,ruleScoreIMPL,cumul_WrongSyntaxApp,ruleScoreHS
008b-F14,1.0.3.0,226-002-BARNES-F14,3,PS,0.0,1,0,1,1,1,0,1,0
008b-F14,1.0.4.0,226-002-BARNES-F14,3,PS,-65.1315789474,1,0,0,1,1,0,1,0
008b-F14,2.1.1.0,226-002-BARNES-F14,3,PS,0.0,0,1,1,1,1,0,0,0
008b-F14,2.1.2.0,226-002-BARNES-F14,4,WE,0.0,0,0,1,0,0,0,0,0
008b-F14,2.1.3.0,226-002-BARNES-F14,4,PS,132.862671384,1,1,0,1,1,0,0,0
008b-F14,3.1.1.0,226-002-BARNES-F14,4,PS,0.0,0,1,1,1,1,0,0,0
008b-F14,3.1.2.0,226-002-BARNES-F14,4,WE,0.0,0,0,1,0,0,0,0,0
008b-F14,3.1.3.0,226-002-BARNES-F14,4,PS,-108.313616709,1,1,0,1,1,0,1,0
008b-F14,4.1.1.0,226-002-BARNES-F14,4,PS,0.0,0,1,1,1,1,0,1,1
008b-F14,4.1.2.0,226-002-BARNES-F14,6,WE,0.0,0,0,1,1,0,0,1,0
008b-F14,4.1.3.0,226-002-BARNES-F14,7,PS,3.79680998613,1,1,0,1,1,0,1,1
008b-F14,5.1.1.0,226-002-BARNES-F14,7,WE,0.0,0,0,1,0,0,0,0,0
008b-F14,5.1.2.0,226-002-BARNES-F14,7,PS,0.0,0,1,1,1,0,1,0,1
008b-F14,5.1.3.0,226-002-BARNES-F14,8,PS,136.785714286,1,1,0,1,0,1,0,1
008b-F14,6.1.1.0,226-002-BARNES-F14,8,WE,0.0,0,0,1,0,0,0,0,0
008b-F14,6.1.2.0,226-002-BARNES-F14,8,PS,0.0,0,1,0,0,1,1,0,1
008b-F14,6.1.3.0,226-002-BARNES-F14,8,PS,-6.72897196262,1,1,0,1,1,1,1,1
008c-F14,1.0.1.0,226-002-BARNES-F14,1,PS,0.0,0,0,1,1,1,0,1,0
008c-F14,1.0.2.0,226-002-BARNES-F14,1,WE,0.0,0,0,1,0,0,0,1,0
008c-F14,1.0.3.0,226-002-BARNES-F14,1,WE,0.0,1,0,1,0,0,0,1,0
008c-F14,1.0.4.0,226-002-BARNES-F14,1,PS,1.97368421053,1,0,0,0,0,0,1,0
008c-F14,2.1.1.0,226-002-BARNES-F14,1,WE,0.0,0,0,1,0,0,0,0,0
008c-F14,2.1.2.0,226-002-BARNES-F14,1,WE,0.0,0,0,1,0,0,0,0,0
008c-F14,2.1.3.0,226-002-BARNES-F14,1,PS,65.7574082264,1,1,0,0,0,0,0,0
008c-F14,3.1.1.0,226-002-BARNES-F14,1,WE,0.0,0,0,1,0,0,0,0,0
008c-F14,3.1.2.0,226-002-BARNES-F14,1,PS,0.0,0,1,1,0,1,0,0,0
008c-F14,3.1.3.0,226-002-BARNES-F14,1,PS,-15.1097332137,1,1,0,0,1,0,0,0
008c-F14,4.1.1.0,226-002-BARNES-F14,1,WE,0.0,0,0,1,0,0,0,0,0
008c-F14,4.1.2.0,226-002-BARNES-F14,1,PS,0.0,0,1,1,0,1,0,0,0
008c-F14,4.1.3.0,226-002-BARNES-F14,1,PS,-51.0142163662,1,1,0,1,1,0,1,0
008c-F14,5.1.1.0,226-002-BARNES-F14,1,WE,0.0,0,0,1,0,0,0,0,0
008c-F14,5.1.2.0,226-002-BARNES-F14,1,WE,0.0,0,0,1,0,0,0,0,0
008c-F14,5.1.3.0,226-002-BARNES-F14,1,PS,-18.5449419002,1,1,0,0,1,1,1,0
008c-F14,6.1.1.0,226-002-BARNES-F14,1,WE,0.0,0,0,1,0,0,0,0,0
008c-F14,6.1.2.0,226-002-BARNES-F14,1,PS,0.0,0,1,0,0,0,1,0,1
008c-F14,6.1.3.0,226-002-BARNES-F14,1,PS,110.20882708,1,1,0,1,1,1,0,1
0090-F14,1.0.1.0,226-002-BARNES-F14,1,WE,0.0,0,0,1,0,0,0,0,0
0090-F14,1.0.2.0,226-002-BARNES-F14,1,WE,0.0,0,0,1,0,0,0,0,0
0090-F14,1.0.3.0,226-002-BARNES-F14,1,PS,0.0,1,0,1,0,1,0,0,0
0090-F14,1.0.4.0,226-002-BARNES-F14,2,PS,40.7894736842,1,0,0,1,0,0,0,0
0090-F14,2.1.1.0,226-002-BARNES-F14,2,PS,0.0,0,1,1,1,1,0,0,0
0090-F14,2.1.2.0,226-002-BARNES-F14,2,WE,0.0,0,0,1,0,0,0,0,0
0090-F14,2.1.3.0,226-002-BARNES-F14,2,PS,-11.7138434321,1,1,0,0,1,0,0,0
0090-F14,3.1.1.0,226-002-BARNES-F14,2,PS,0.0,0,1,1,1,1,0,1,0
0090-F14,3.1.2.0,226-002-BARNES-F14,2,WE,0.0,0,0,1,0,0,0,1,0
0090-F14,3.1.3.0,226-002-BARNES-F14,2,PS,61.4098066411,1,1,0,1,1,0,1,0
0090-F14,4.1.1.0,226-002-BARNES-F14,2,PS,0.0,0,1,1,1,1,0,0,0
0090-F14,4.1.2.0,226-002-BARNES-F14,2,WE,0.0,0,0,1,0,0,0,0,0
0090-F14,4.1.3.0,226-002-BARNES-F14,2,PS,-61.1997226075,1,1,0,0,1,0,1,1
0090-F14,5.1.1.0,226-002-BARNES-F14,2,WE,0.0,0,0,1,0,0,0,0,0
0090-F14,5.1.2.0,226-002-BARNES-F14,2,PS,0.0,0,1,1,1,1,0,1,1
0090-F14,5.1.3.0,226-002-BARNES-F14,2,PS,-34.7402597403,1,1,0,1,1,1,1,1
0090-F14,6.1.1.0,226-002-BARNES-F14,2,WE,0.0,0,0,1,0,0,0,0,0
0090-F14,6.1.2.0,226-002-BARNES-F14,2,WE,0.0,0,0,0,0,0,0,0,0
0090-F14,6.1.3.0,226-002-BARNES-F14,2,PS,0.594732370433,1,1,0,1,1,1,1,0
0091-F14,1.0.1.0,226-002-BARNES-F14,1,WE,0.0,0,0,1,0,0,0,0,0
0091-F14,1.0.2.0,226-002-BARNES-F14,2,PS,0.0,0,0,1,1,1,0,1,0
0091-F14,1.0.3.0,226-002-BARNES-F14,3,WE,0.0,1,0,1,1,0,0,1,0
0091-F14,1.0.4.0,226-002-BARNES-F14,3,PS,0.0,1,0,0,1,0,0,1,0
0091-F14,1.0.2.0,226-002-BARNES-F14,3,PS,1.97368421053,1,0,1,1,1,0,1,0
0091-F14,2.1.1.0,226-002-BARNES-F14,3,WE,0.0,0,0,1,0,0,0,0,0
0091-F14,2.1.2.0,226-002-BARNES-F14,3,PS,0.0,0,0,1,0,1,0,1,0
0091-F14,2.1.3.0,226-002-BARNES-F14,5,PS,0.0,1,0,0,0,1,0,1,0
0091-F14,2.-1.2.0,226-002-BARNES-F14,5,PS,0.0,1,0,0,1,1,0,1,0
0091-F14,2.-1.3.0,226-002-BARNES-F14,5,PS,0.0,1,0,0,1,1,0,1,0
0091-F14,2.-1.4.0,226-002-BARNES-F14,5,PS,-101.973684211,1,0,0,1,1,0,1,0
0091-F14,3.-1.1.0,226-002-BARNES-F14,5,PS,0.0,0,0,0,1,0,0,0,0
0091-F14,3.-1.2.0,226-002-BARNES-F14,5,PS,0.0,0,0,0,1,1,0,1,0
0091-F14,3.-1.3.0,226-002-BARNES-F14,5,WE,0.0,1,0,0,1,0,0,1,0
0091-F14,3.-1.4.0,226-002-BARNES-F14,5,PS,0.0,1,0,0,1,1,0,1,0
0091-F14,4.1.1.0,226-002-BARNES-F14,5,PS,0.0,0,0,1,1,1,0,1,0
0091-F14,4.1.2.0,226-002-BARNES-F14,6,WE,0.0,0,0,1,1,0,0,1,0
0091-F14,4.1.3.0,226-002-BARNES-F14,6,PS,0.0,1,1,0,1,1,0,1,1
0091-F14,4.1.1.0,226-002-BARNES-F14,6,PS,93.5714285714,1,1,1,1,1,0,1,1
0091-F14,5.1.1.0,226-002-BARNES-F14,6,PS,0.0,0,1,1,1,0,0,0,1
0091-F14,5.1.2.0,226-002-BARNES-F14,6,WE,0.0,0,0,1,0,0,0,0,0
0091-F14,5.1.3.0,226-002-BARNES-F14,6,PS,-38.2604237867,1,1,0,1,1,1,1,0
0091-F14,6.1.1.0,226-002-BARNES-F14,6,WE,0.0,0,0,1,0,0,0,0,0
0091-F14,6.1.2.0,226-002-BARNES-F14,6,PS,0.0,0,1,0,1,1,1,0,1
0091-F14,6.1.3.0,226-002-BARNES-F14,7,PS,54.7824531592,1,1,0,1,1,1,1,0
0092-F14,1.0.1.0,226-002-BARNES-F14,1,PS,0.0,0,0,1,1,0,0,0,0
0092-F14,1.0.2.0,226-002-BARNES-F14,1,WE,0.0,0,0,1,0,0,0,0,0
0092-F14,1.0.3.0,226-002-BARNES-F14,1,WE,0.0,1,0,1,0,0,0,0,0
0092-F14,1.0.4.0,226-002-BARNES-F14,1,PS,1.97368421053,1,0,0,0,0,0,0,0
0092-F14,2.1.1.0,226-002-BARNES-F14,1,PS,0.0,0,1,1,1,1,0,0,0
0092-F14,2.1.2.0,226-002-BARNES-F14,1,WE,0.0,0,0,1,0,0,0,0,0
0092-F14,2.1.3.0,226-002-BARNES-F14,1,PS,-9.87284387439,1,1,0,0,1,0,0,0
0092-F14,3.1.1.0,226-002-BARNES-F14,1,WE,0.0,0,0,1,0,0,0,0,0
0092-F14,3.1.2.0,226-002-BARNES-F14,1,PS,0.0,0,1,1,0,1,0,0,0
0092-F14,3.1.3.0,226-002-BARNES-F14,1,PS,0.0,1,0,0,1,1,0,1,0
0092-F14,3.-1.3.0,226-002-BARNES-F14,1,PS,0.0,1,0,0,1,1,0,1,0
0092-F14,3.-1.4.0,226-002-BARNES-F14,2,PS,-92.1008403361,1,0,0,1,1,0,1,0
0092-F14,4.1.1.0,226-002-BARNES-F14,2,WE,0.0,0,0,1,0,0,0,0,0
0092-F14,4.1.2.0,226-002-BARNES-F14,2,WE,0.0,0,0,1,0,0,0,0,0
0092-F14,4.1.3.0,226-002-BARNES-F14,2,PS,189.107142857,1,1,0,0,1,0,0,1
0092-F14,5.1.1.0,226-002-BARNES-F14,2,WE,0.0,0,0,1,0,0,0,0,0
0092-F14,5.1.2.0,226-002-BARNES-F14,2,WE,0.0,0,0,1,0,0,0,0,0
0092-F14,5.1.3.0,226-002-BARNES-F14,2,PS,0.0,1,0,0,0,1,0,1,1
0092-F14,5.-1.3.0,226-002-BARNES-F14,3,PS,0.0,1,0,0,1,1,0,1,1
0092-F14,5.-1.4.0,226-002-BARNES-F14,3,PS,0.0,1,0,0,1,0,1,1,1
0092-F14,5.-1.4.1,226-002-BARNES-F14,3,PS,0.0,1,0,0,1,0,0,1,1
0092-F14,5.-1.4.0,226-002-BARNES-F14,3,PS,0.0,1,0,0,1,0,0,1,0
0092-F14,5.-1.4.0,226-002-BARNES-F14,3,PS,0.0,1,0,0,0,0,0,1,0
0092-F14,5.-1.4.1,226-002-BARNES-F14,3,PS,0.0,1,0,0,0,0,0,1,1
0092-F14,5.-1.4.0,226-002-BARNES-F14,3,PS,0.0,1,0,0,0,0,0,1,0
0092-F14,5.-1.4.1,226-002-BARNES-F14,3,PS,0.0,1,0,0,0,0,1,1,1
0092-F14,5.-1.4.0,226-002-BARNES-F14,3,PS,0.0,1,0,0,0,0,0,1,0
0092-F14,5.-1.4.1,226-002-BARNES-F14,4,PS,0.0,1,0,0,0,0,1,1,1
0092-F14,5.-1.4.0,226-002-BARNES-F14,4,PS,0.0,1,0,0,0,1,1,1,1
0092-F14,5.-1.4.1,226-002-BARNES-F14,4,PS,0.0,1,0,0,1,1,0,1,1
0092-F14,5.-1.4.0,226-002-BARNES-F14,4,PS,-189.107142857,1,0,0,1,0,0,1,1
0092-F14,6.1.1.0,226-002-BARNES-F14,4,PS,0.0,0,1,1,0,0,1,0,1
0092-F14,6.1.2.0,226-002-BARNES-F14,4,WE,0.0,0,0,0,0,0,0,0,0
0092-F14,6.1.3.0,226-002-BARNES-F14,4,PS,200.0,1,1,0,1,1,1,0,1
0093-F14,1.0.1.0,226-002-BARNES-F14,1,PS,0.0,0,0,1,1,0,0,1,0
0093-F14,1.0.2.0,226-002-BARNES-F14,3,WE,0.0,0,0,1,0,0,0,1,0
0093-F14,1.0.3.0,226-002-BARNES-F14,3,PS,0.0,1,0,1,1,1,0,1,0
0093-F14,1.0.4.0,226-002-BARNES-F14,5,PS,0.0,1,0,0,1,1,0,1,0
0093-F14,1.0.1.0,226-002-BARNES-F14,5,PS,-75.0,1,0,1,1,1,0,1,0
0093-F14,2.-1.1.0,226-002-BARNES-F14,5,WE,0.0,0,0,1,0,0,0,0,0
0093-F14,2.-1.2.0,226-002-BARNES-F14,5,PS,0.0,0,0,0,1,1,1,1,0
0093-F14,2.-1.2.1,226-002-BARNES-F14,5,PS,0.0,1,0,0,1,1,1,1,1
0093-F14,2.-1.3.0,226-002-BARNES-F14,7,WE,0.0,1,0,0,1,0,0,1,0
0093-F14,2.-1.4.0,226-002-BARNES-F14,7,PS,0.0,1,0,0,1,1,1,1,1
0093-F14,2.-1.2.0,226-002-BARNES-F14,7,PS,0.0,1,0,0,1,1,0,1,1
0093-F14,2.-1.2.1,226-002-BARNES-F14,7,PS,0.0,1,0,0,1,0,0,1,0
0093-F14,2.-1.2.0,226-002-BARNES-F14,7,PS,0.0,1,0,0,1,1,0,1,1
0093-F14,2.-1.2.1,226-002-BARNES-F14,7,PS,44.0322580645,1,0,0,1,1,0,1,1
0093-F14,3.-1.1.0,226-002-BARNES-F14,7,PS,0.0,0,0,0,1,1,0,1,1
0093-F14,3.-1.2.0,226-002-BARNES-F14,7,PS,0.0,0,0,0,1,1,0,1,0
0093-F14,3.-1.3.0,226-002-BARNES-F14,7,WE,0.0,1,0,0,1,0,0,1,0
0093-F14,3.-1.4.0,226-002-BARNES-F14,7,PS,-32.3289613612,1,0,0,1,0,0,1,0
0093-F14,4.1.1.0,226-002-BARNES-F14,7,WE,0.0,0,0,1,0,0,0,0,0
0093-F14,4.1.2.0,226-002-BARNES-F14,7,PS,0.0,0,1,1,1,1,1,1,0
0093-F14,4.1.3.0,226-002-BARNES-F14,7,PS,123.832417582,1,1,0,1,1,1,1,1
0093-F14,5.-1.1.0,226-002-BARNES-F14,7,WE,0.0,0,0,1,0,0,0,0,0
0093-F14,5.-1.2.0,226-002-BARNES-F14,7,WE,0.0,0,0,0,0,0,0,0,0
0093-F14,5.-1.3.0,226-002-BARNES-F14,7,PS,0.0,1,0,0,1,0,1,1,1
0093-F14,5.-1.4.0,226-002-BARNES-F14,7,PS,-160.535714286,1,0,0,1,1,1,1,0
0093-F14,6.1.1.0,226-002-BARNES-F14,7,PS,0.0,0,1,1,1,1,1,1,0
0093-F14,6.1.2.0,226-002-BARNES-F14,7,WE,0.0,0,0,0,0,0,0,1,0
0093-F14,6.1.3.0,226-002-BARNES-F14,7,PS,0.0,1,0,0,1,1,1,1,0
0093-F14,6.-1.3.1,226-002-BARNES-F14,7,PS,0.0,1,0,0,0,0,1,1,0
0093-F14,6.-1.4.0,226-002-BARNES-F14,7,PS,0.0,1,0,0,0,1,1,1,0
0093-F14,6.-1.4.1,226-002-BARNES-F14,7,PS,0.0,1,0,0,1,1,1,1,0
0093-F14,6.-1.4.0,226-002-BARNES-F14,7,PS,0.0,1,0,0,1,1,1,1,1
0093-F14,6.-1.4.1,226-002-BARNES-F14,7,PS,0.0,1,0,0,1,1,1,1,1
0093-F14,6.-1.4.0,226-002-BARNES-F14,7,PS,67.027027027,1,1,0,1,1,1,1,1
0094-F14,1.0.1.0,226-002-BARNES-F14,1,WE,0.0,0,0,1,0,0,0,0,0
0094-F14,1.0.2.0,226-002-BARNES-F14,1,WE,0.0,0,0,1,0,0,0,0,0
0094-F14,1.0.3.0,226-002-BARNES-F14,1,PS,0.0,1,0,1,0,1,0,0,0
0094-F14,1.0.4.0,226-002-BARNES-F14,1,PS,1.97368421053,1,0,0,0,1,0,0,0
0094-F14,2.1.1.0,226-002-BARNES-F14,1,PS,0.0,0,1,1,1,1,0,1,0
0094-F14,2.1.2.0,226-002-BARNES-F14,1,WE,0.0,0,0,1,0,0,0,1,0
0094-F14,2.1.3.0,226-002-BARNES-F14,1,PS,27.1019460416,1,1,0,1,0,0,1,0
0094-F14,3.1.1.0,226-002-BARNES-F14,1,WE,0.0,0,0,1,0,0,0,0,0
0094-F14,3.1.2.0,226-002-BARNES-F14,1,WE,0.0,0,0,1,0,0,0,0,0
0094-F14,3.1.3.0,226-002-BARNES-F14,1,PS,-28.8814554948,1,1,0,0,1,0,0,0
0094-F14,4.1.1.0,226-002-BARNES-F14,1,PS,0.0,0,1,1,1,1,0,0,0
0094-F14,4.1.2.0,226-002-BARNES-F14,1,WE,0.0,0,0,1,1,0,0,0,0
0094-F14,4.1.3.0,226-002-BARNES-F14,1,PS,-27.1584604716,1,1,0,1,1,0,1,0
0094-F14,5.1.1.0,226-002-BARNES-F14,1,WE,0.0,0,0,1,0,0,0,0,0
0094-F14,5.1.2.0,226-002-BARNES-F14,1,PS,0.0,0,1,1,0,0,1,0,0
0094-F14,5.1.3.0,226-002-BARNES-F14,1,PS,126.964285714,1,1,0,1,1,1,0,0
0094-F14,6.1.1.0,226-002-BARNES-F14,1,PS,0.0,0,1,1,1,1,1,0,0
0094-F14,6.1.2.0,226-002-BARNES-F14,1,WE,0.0,0,0,0,1,0,0,0,0
0094-F14,6.1.3.0,226-002-BARNES-F14,1,PS,0.0,1,0,0,1,1,1,1,0
0094-F14,6.-1.3.1,226-002-BARNES-F14,1,PS,0.0,1,0,0,1,1,0,1,0
0094-F14,6.-1.4.0,226-002-BARNES-F14,1,PS,0.0,1,0,0,1,1,1,1,0
0094-F14,6.-1.3.0,226-002-BARNES-F14,1,PS,-168.108108108,1,1,0,1,1,1,1,0
0095-F14,1.0.1.0,226-002-BARNES-F14,1,PS,0.0,0,0,1,1,1,0,0,0
0095-F14,1.0.2.0,226-002-BARNES-F14,1,PS,0.0,0,0,1,1,1,0,0,0
0095-F14,1.0.3.0,226-002-BARNES-F14,1,WE,0.0,1,0,1,1,0,0,0,0
0095-F14,1.0.4.0,226-002-BARNES-F14,1,PS,40.7894736842,1,0,0,1,0,0,0,0
0095-F14,2.1.1.0,226-002-BARNES-F14,1,WE,0.0,0,0,1,0,0,0,0,0
0095-F14,2.1.2.0,226-002-BARNES-F14,1,WE,0.0,0,0,1,0,0,0,0,0
0095-F14,2.1.3.0,226-002-BARNES-F14,1,PS,-82.3020787262,1,1,0,0,1,1,0,0
0095-F14,3.1.1.0,226-002-BARNES-F14,1,PS,0.0,0,0,1,1,1,1,1,0
0095-F14,3.1.2.0,226-002-BARNES-F14,1,WE,0.0,0,0,1,1,0,0,1,0
0095-F14,3.1.3.0,226-002-BARNES-F14,1,PS,0.0,1,1,0,1,1,0,1,0
0095-F14,3.1.1.0,226-002-BARNES-F14,1,PS,0.0,1,0,1,1,0,0,1,0
0095-F14,3.-1.1.0,226-002-BARNES-F14,1,PS,0.0,0,0,0,1,0,0,1,0
0095-F14,3.-1.4.0,226-002-BARNES-F14,1,PS,30.9631544926,0,0,0,1,0,0,1,0
0095-F14,4.1.1.0,226-002-BARNES-F14,1,WE,0.0,0,1,1,1,1,0,0,0
0095-F14,4.1.2.0,226-002-BARNES-F14,2,WE,0.0,0,0,1,0,0,0,0,0
0095-F14,4.1.3.0,226-002-BARNES-F14,2,PS,21.0851648352,1,1,0,1,1,0,0,1
0095-F14,5.1.1.0,226-002-BARNES-F14,2,PS,0.0,0,1,1,1,1,0,0,1
0095-F14,5.1.2.0,226-002-BARNES-F14,2,WE,0.0,0,0,1,0,0,0,0,0
0095-F14,5.1.3.0,226-002-BARNES-F14,2,PS,7.93318523582,1,1,0,1,1,1,0,1
0095-F14,6.1.1.0,226-002-BARNES-F14,2,PS,0.0,0,1,1,0,1,1,0,1
0095-F14,6.1.2.0,226-002-BARNES-F14,2,WE,0.0,0,0,0,0,0,0,0,0
0095-F14,6.1.3.0,226-002-BARNES-F14,2,PS,-28.9361892412,1,1,0,1,1,1,1,1
0096-F14,1.0.1.0,226-002-BARNES-F14,1,PS,0.0,0,0,1,1,0,0,0,0
0096-F14,1.0.2.0,226-002-BARNES-F14,1,PS,0.0,0,0,1,1,1,0,0,0
0096-F14,1.0.3.0,226-002-BARNES-F14,1,WE,0.0,1,0,1,1,0,0,0,0
0096-F14,1.0.4.0,226-002-BARNES-F14,1,PS,-17.7631578947,1,0,0,1,0,0,0,0
0096-F14,2.1.1.0,226-002-BARNES-F14,1,WE,0.0,0,0,1,0,0,0,0,0
0096-F14,2.1.2.0,226-002-BARNES-F14,1,PS,0.0,0,0,1,0,0,0,0,0
0096-F14,2.1.3.0,226-002-BARNES-F14,1,PS,0.0,1,1,0,0,0,0,0,0
0096-F14,2.-1.2.0,226-002-BARNES-F14,1,PS,0.0,1,0,0,0,1,0,0,0
0096-F14,2.-1.2.1,226-002-BARNES-F14,1,PS,0.0,1,0,0,0,0,0,0,0
0096-F14,2.-1.4.0,226-002-BARNES-F14,1,PS,0.0,1,0,0,0,1,0,0,0
0096-F14,2.-1.2.0,226-002-BARNES-F14,1,PS,-82.2368421053,1,0,0,0,1,0,0,0
0096-F14,3.1.1.0,226-002-BARNES-F14,1,PS,0.0,0,0,1,0,0,0,0,0
0096-F14,3.1.2.0,226-002-BARNES-F14,1,WE,0.0,0,0,1,0,0,0,0,0
0096-F14,3.-1.4.0,226-002-BARNES-F14,1,PS,0.0,1,0,0,0,0,0,0,0
0096-F14,3.-1.1.0,226-002-BARNES-F14,1,PS,-289.450549451,1,0,0,0,1,0,1,0
009a-F14,1.0.1.0,226-002-BARNES-F14,1,PS,0.0,0,0,1,1,1,0,0,0
009a-F14,1.0.2.0,226-002-BARNES-F14,2,PS,0.0,0,0,1,1,1,0,0,0
009a-F14,1.0.3.0,226-002-BARNES-F14,2,WE,0.0,1,0,1,1,0,0,0,0
009a-F14,1.0.4.0,226-002-BARNES-F14,2,PS,40.7894736842,1,0,0,1,0,0,0,0
009a-F14,2.1.1.0,226-002-BARNES-F14,2,WE,0.0,0,0,1,0,0,0,0,0
009a-F14,2.1.2.0,226-002-BARNES-F14,2,PS,0.0,0,1,1,0,1,0,0,0
009a-F14,2.1.3.0,226-002-BARNES-F14,2,PS,26.9416187528,1,1,0,1,0,0,0,0
009a-F14,3.1.1.0,226-002-BARNES-F14,2,WE,0.0,0,0,1,0,0,0,0,0
009a-F14,3.1.2.0,226-002-BARNES-F14,2,PS,0.0,0,1,1,1,1,1,1,0
009a-F14,3.1.3.0,226-002-BARNES-F14,2,PS,22.7543444562,1,1,0,1,1,1,1,0
009a-F14,4.1.1.0,226-002-BARNES-F14,2,WE,0.0,0,0,1,0,0,0,0,0
009a-F14,4.1.2.0,226-002-BARNES-F14,2,PS,0.0,0,1,1,1,1,0,0,1
009a-F14,4.1.3.0,226-002-BARNES-F14,2,PS,9.5145631068,1,1,0,1,1,1,0,1
009a-F14,5.1.1.0,226-002-BARNES-F14,2,PS,0.0,0,1,1,1,0,1,0,1
009a-F14,5.1.2.0,226-002-BARNES-F14,2,WE,0.0,0,0,1,0,0,0,0,0
009a-F14,5.1.3.0,226-002-BARNES-F14,2,PS,-51.8660287081,1,1,0,0,1,1,0,1
009a-F14,6.1.1.0,226-002-BARNES-F14,2,PS,0.0,0,1,1,1,0,1,0,1
009a-F14,6.1.2.0,226-002-BARNES-F14,2,WE,0.0,0,0,0,0,0,0,0,0
009a-F14,6.1.3.0,226-002-BARNES-F14,2,PS,51.8660287081,1,1,0,1,1,1,0,1
009b-F14,1.0.1.0,226-002-BARNES-F14,1,WE,0.0,0,0,1,0,0,0,0,0
009b-F14,1.0.2.0,226-002-BARNES-F14,1,PS,0.0,0,0,1,0,1,0,0,0
009b-F14,1.0.3.0,226-002-BARNES-F14,2,PS,0.0,1,0,1,1,1,0,1,0
009b-F14,1.0.4.0,226-002-BARNES-F14,3,PS,-69.0789473684,1,0,0,1,1,0,1,0
009b-F14,2.1.1.0,226-002-BARNES-F14,3,WE,0.0,0,0,1,0,0,0,0,0
009b-F14,2.1.2.0,226-002-BARNES-F14,3,PS,0.0,0,0,1,0,0,0,0,0
009b-F14,2.1.3.0,226-002-BARNES-F14,4,PS,0.0,1,1,0,0,1,0,0,0
009b-F14,2.1.2.0,226-002-BARNES-F14,4,PS,45.2134011499,1,1,1,0,1,0,0,0
009b-F14,3.1.1.0,226-002-BARNES-F14,4,PS,0.0,0,1,1,1,1,0,1,0
009b-F14,3.1.2.0,226-002-BARNES-F14,4,WE,0.0,0,0,1,1,0,0,1,0
009b-F14,3.1.3.0,226-002-BARNES-F14,4,PS,76.4869054418,1,1,0,1,1,0,1,0
009b-F14,4.1.1.0,226-002-BARNES-F14,4,PS,0.0,0,1,1,1,1,0,0,0
009b-F14,4.1.2.0,226-002-BARNES-F14,4,WE,0.0,0,0,1,0,0,0,0,0
009b-F14,4.1.3.0,226-002-BARNES-F14,4,PS,21.3072122053,1,1,0,0,1,0,0,1
009b-F14,5.1.1.0,226-002-BARNES-F14,4,WE,0.0,0,0,1,0,0,0,0,0
009b-F14,5.1.2.0,226-002-BARNES-F14,4,WE,0.0,0,0,1,0,0,0,0,0
009b-F14,5.1.3.0,226-002-BARNES-F14,4,PS,-109.048188653,1,1,0,1,1,0,1,1
009b-F14,6.1.1.0,226-002-BARNES-F14,4,PS,0.0,0,1,1,0,1,0,0,1
009b-F14,6.1.2.0,226-002-BARNES-F14,4,WE,0.0,0,0,0,0,0,0,0,0
009b-F14,6.1.3.0,226-002-BARNES-F14,4,PS,18.1102714305,1,1,0,1,1,1,1,0
009e-F14,1.0.1.0,226-002-BARNES-F14,1,WE,0.0,0,0,1,0,0,0,0,0
009e-F14,1.0.2.0,226-002-BARNES-F14,1,PS,0.0,0,0,1,0,1,0,0,0
009e-F14,1.0.3.0,226-002-BARNES-F14,1,WE,0.0,1,0,1,0,0,0,0,0
009e-F14,1.0.4.0,226-002-BARNES-F14,1,PS,1.97368421053,1,0,0,0,0,0,0,0
009e-F14,2.1.1.0,226-002-BARNES-F14,1,WE,0.0,0,0,1,0,0,0,0,0
009e-F14,2.1.2.0,226-002-BARNES-F14,1,WE,0.0,0,0,1,0,0,0,0,0
009e-F14,2.1.3.0,226-002-BARNES-F14,1,PS,7.77421494914,1,1,0,0,0,0,0,0
009e-F14,3.1.1.0,226-002-BARNES-F14,1,WE,0.0,0,0,1,0,0,0,0,0
009e-F14,3.1.2.0,226-002-BARNES-F14,1,WE,0.0,0,0,1,0,0,0,0,0
009e-F14,3.1.3.0,226-002-BARNES-F14,1,PS,80.7375377335,1,1,0,0,1,0,0,0
009e-F14,4.1.1.0,226-002-BARNES-F14,1,WE,0.0,0,0,1,0,0,0,0,0
009e-F14,4.1.2.0,226-002-BARNES-F14,1,PS,0.0,0,1,1,1,1,0,0,0
009e-F14,4.1.3.0,226-002-BARNES-F14,1,PS,-1.37829403606,1,1,0,1,1,0,1,0
009e-F14,5.1.1.0,226-002-BARNES-F14,1,PS,0.0,0,1,1,1,0,0,0,0
009e-F14,5.1.2.0,226-002-BARNES-F14,1,WE,0.0,0,0,1,0,0,0,0,0
009e-F14,5.1.3.0,226-002-BARNES-F14,1,PS,10.8928571429,1,1,0,0,0,0,0,0
009e-F14,6.1.1.0,226-002-BARNES-F14,1,PS,0.0,0,1,1,0,1,0,0,0
009e-F14,6.1.2.0,226-002-BARNES-F14,1,WE,0.0,0,0,0,0,0,0,0,0
009e-F14,6.1.3.0,226-002-BARNES-F14,1,PS,-78.691588785,1,1,0,0,1,0,0,0
00a1-F14,1.0.1.0,226-002-BARNES-F14,1,PS,0.0,0,0,1,1,1,0,0,0
00a1-F14,1.0.2.0,226-002-BARNES-F14,3,WE,0.0,0,0,1,1,0,0,0,0
